#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202309;09111444;PROMOVE                                                     ;1;PE;0;1;82;3;178;0;1;2;28
202309;09111444;PROMOVE                                                     ;2;PE;0;0;39;0;45;0;0;0;9
202309;09111444;PROMOVE                                                     ;3;PE;13;4;283;11;760;7;2;5;85
202309;09111444;PROMOVE                                                     ;4;PE;8;3;25;10;195;4;0;0;10
202309;09111444;PROMOVE                                                     ;1;PI;0;0;1;0;3;0;0;0;0
202309;09111444;PROMOVE                                                     ;2;PI;0;1;5;0;1;0;0;0;1
202309;09111444;PROMOVE                                                     ;3;PI;1;0;9;0;17;0;0;0;2
202309;09111444;PROMOVE                                                     ;4;PI;0;0;0;2;15;0;0;0;0
202309;09111444;PROMOVE                                                     ;1;PR;0;1;111;3;54;0;1;2;79
202309;09111444;PROMOVE                                                     ;2;PR;0;1;21;1;56;0;0;1;9
202309;09111444;PROMOVE                                                     ;3;PR;2;1;99;1;503;2;1;0;27
202309;09111444;PROMOVE                                                     ;4;PR;0;0;0;0;2;0;0;0;0
202309;09111444;PROMOVE                                                     ;1;RJ;0;0;6;0;12;0;0;0;2
202309;09111444;PROMOVE                                                     ;2;RJ;0;0;10;0;39;0;0;0;5
202309;09111444;PROMOVE                                                     ;3;RJ;4;1;162;4;299;2;1;2;121
202309;09111444;PROMOVE                                                     ;4;RJ;1;0;2;0;6;0;0;0;0
202309;09111444;PROMOVE                                                     ;1;RN;1;0;35;2;104;0;0;0;17
202309;09111444;PROMOVE                                                     ;2;RN;0;1;16;0;60;0;0;0;8
202309;09111444;PROMOVE                                                     ;3;RN;11;7;285;14;1047;4;1;3;113
202309;09111444;PROMOVE                                                     ;4;RN;26;4;35;25;491;5;1;5;10
202309;09111444;PROMOVE                                                     ;3;RO;0;1;0;0;2;0;0;0;0
202309;09111444;PROMOVE                                                     ;2;RR;0;0;0;0;1;0;0;0;0
202309;09111444;PROMOVE                                                     ;4;RR;0;0;0;0;3;0;0;0;0
202309;09111444;PROMOVE                                                     ;1;RS;0;0;3;1;65;0;0;0;3
202309;09111444;PROMOVE                                                     ;2;RS;0;1;4;0;6;0;0;0;0
202309;09111444;PROMOVE                                                     ;3;RS;0;0;11;1;71;0;0;0;5
202309;09111444;PROMOVE                                                     ;1;SC;1;0;13;2;64;0;0;1;6
202309;09111444;PROMOVE                                                     ;2;SC;0;0;23;0;18;0;0;0;8
202309;09111444;PROMOVE                                                     ;3;SC;1;0;9;1;65;1;0;0;3
202309;09111444;PROMOVE                                                     ;4;SC;0;0;0;0;2;0;0;0;0
202309;09111444;PROMOVE                                                     ;1;SE;0;0;2;0;7;0;0;0;0
202309;09111444;PROMOVE                                                     ;2;SE;0;0;0;0;2;0;0;0;0
202309;09111444;PROMOVE                                                     ;3;SE;0;0;2;2;19;0;0;0;0
202309;09111444;PROMOVE                                                     ;4;SE;0;0;0;0;14;0;0;0;0
202309;09111444;PROMOVE                                                     ;1;SP;0;1;126;1;268;0;0;1;54
202309;09111444;PROMOVE                                                     ;2;SP;0;0;50;4;174;0;0;1;8
202309;09111444;PROMOVE                                                     ;3;SP;1;3;193;9;550;1;0;1;173
202309;09111444;PROMOVE                                                     ;4;SP;3;2;2;0;21;0;0;0;1
202309;09111444;PROMOVE                                                     ;1;TO;1;0;2;0;3;1;0;0;1
202309;09111444;PROMOVE                                                     ;2;TO;0;0;7;0;3;0;0;0;1
202309;09111444;PROMOVE                                                     ;3;TO;0;0;2;0;20;0;0;0;1
202309;09111444;PROMOVE                                                     ;4;TO;0;0;0;2;8;0;0;0;0
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;BA;0;1;1;1;0;0;0;0;1
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;GO;1;0;1;0;0;0;0;0;0
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;MA;0;0;0;1;1;0;0;0;0
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;MG;1;0;0;0;0;1;0;0;1
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;MS;11;8;13;3;14;0;1;0;2
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;MT;188;111;276;129;267;11;14;6;60
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;PA;0;0;2;0;2;0;0;0;1
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;PE;0;0;1;0;0;0;0;0;0
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;PR;680;641;877;346;528;43;55;32;125
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;RJ;0;0;1;0;0;0;0;0;1
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;RN;1;0;0;0;1;0;0;0;0
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;RO;0;0;1;1;1;0;0;0;1
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;RS;0;0;3;1;1;0;0;0;1
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;SC;9;4;9;1;6;0;0;0;0
202309;11747606;FANCAR ADM CONS LTDA.                                       ;3;SP;3;3;5;0;1;1;1;0;2
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;AC;0;0;2;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;AC;0;1;0;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;AL;1;0;0;1;3;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;AM;0;0;2;0;2;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;AM;0;0;2;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;AP;9;5;83;16;248;0;0;2;16
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;AP;37;18;76;57;150;5;1;10;2
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;AP;4;2;2;8;4;1;2;2;2
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;AP;21;8;21;20;19;1;0;11;6
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;BA;4;0;0;1;4;3;0;1;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;BA;11;0;3;0;0;1;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;BA;0;0;1;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;BA;0;0;0;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;CE;0;1;6;0;1;0;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;CE;1;0;6;0;4;0;0;0;3
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;CE;2;0;0;0;0;1;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;CE;0;0;2;0;1;0;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;DF;3;1;8;0;4;0;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;DF;9;1;3;0;3;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;DF;0;1;1;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;DF;0;0;1;1;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;ES;0;0;1;0;6;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;ES;1;0;1;0;0;1;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;GO;11;4;7;0;3;0;0;0;4
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;GO;69;1;5;0;13;1;0;0;4
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;GO;0;0;0;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;GO;3;0;1;0;0;2;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;MA;0;0;0;0;3;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;MA;19;0;0;1;2;1;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;MA;0;1;0;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;MA;1;0;0;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;MG;12;1;12;0;13;0;0;0;2
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;MG;65;3;9;3;6;1;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;MG;1;0;1;1;0;0;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;MG;4;0;2;1;3;0;0;1;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;MS;36;20;166;21;104;0;1;2;17
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;MS;201;57;274;58;189;17;10;9;29
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;MS;19;8;18;6;5;0;2;0;3
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;MS;45;23;75;23;32;2;2;9;9
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;MT;1;0;12;0;18;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;MT;54;3;12;3;14;2;0;0;2
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;MT;1;0;0;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;MT;2;5;2;3;1;0;0;0;2
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;PA;54;16;154;54;595;1;2;5;13
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;PA;256;88;391;252;824;22;11;28;19
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;PA;48;20;48;75;53;9;1;5;13
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;PA;73;15;52;79;86;9;2;27;11
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;PB;0;0;0;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;PB;0;1;2;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;PE;1;0;0;0;4;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;PE;2;0;0;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;PE;0;1;0;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;PI;0;0;0;0;2;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;PI;1;0;0;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;PR;2376;466;4233;521;3783;129;26;23;474
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;PR;8663;1632;8202;1673;3791;729;155;168;981
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;PR;646;234;579;186;238;52;38;18;171
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;PR;3727;705;2643;664;1173;415;71;270;778
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;RJ;52;2;24;0;7;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;RJ;72;0;4;0;0;17;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;RJ;1;0;0;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;RN;0;0;1;1;4;0;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;RO;4;1;9;0;0;0;0;0;8
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;RO;1;0;0;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;RO;2;0;0;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;RR;0;0;0;0;1;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;RS;27;11;164;10;173;2;1;0;25
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;RS;136;37;535;32;303;17;6;6;60
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;RS;11;5;56;5;13;1;0;2;3
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;RS;32;9;63;11;25;2;3;5;8
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;SC;34;7;88;8;63;2;1;0;6
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;SC;166;19;64;8;44;14;0;1;11
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;SC;5;1;1;2;0;0;1;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;SC;11;4;8;2;4;1;0;1;2
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;SE;0;0;1;0;1;0;0;0;1
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;SP;262;32;681;37;911;26;6;3;158
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;SP;867;58;1204;151;1249;75;10;40;203
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;SP;70;18;105;33;92;9;5;5;40
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;SP;196;49;201;122;264;20;5;69;68
202309;12228808;ADM CONS UNICOOB LTDA                                       ;1;TO;1;0;1;0;3;1;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;3;TO;23;3;16;0;9;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;4;TO;1;0;0;0;0;0;0;0;0
202309;12228808;ADM CONS UNICOOB LTDA                                       ;6;TO;1;0;0;0;0;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;1;AL;0;0;0;0;3;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;3;AL;1;7;10;6;72;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;6;AL;0;0;7;0;0;0;0;0;1
202309;13170428;CIMAVEL ADM CONS                                            ;1;BA;0;0;0;1;9;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;3;BA;8;12;10;10;38;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;6;BA;0;0;4;0;0;0;0;0;2
202309;13170428;CIMAVEL ADM CONS                                            ;1;DF;0;1;0;0;0;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;3;MT;0;0;0;1;0;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;3;PE;1;0;0;0;2;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;3;RN;0;0;0;1;0;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;3;SC;0;0;0;1;0;0;0;0;0
202309;13170428;CIMAVEL ADM CONS                                            ;1;SE;41;66;59;219;977;1;3;15;8
202309;13170428;CIMAVEL ADM CONS                                            ;3;SE;935;575;570;1218;2703;37;23;85;16
